Logical Entity,Physical HANA Table,Column,Data Type,Primary Key,Nullable,Default,Relationship / Target,Business Purpose,Owner,Retention,CDS / Model Source,Database Evidence
idts.cap.Comments,idts_cap_Comments,content,NCLOB,NO,NO,,,User-authored collaboration records linked to a Bug.,IDTS business workflow,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.Comments.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ComponentCategories,idts_cap_ComponentCategories,ID,NVARCHAR(36),YES,NO,,,Validated component and defect-category combination used for assignment.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ComponentCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ComponentCategories,idts_cap_ComponentCategories,createdAt,TIMESTAMP,NO,YES,,,Validated component and defect-category combination used for assignment.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ComponentCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ComponentCategories,idts_cap_ComponentCategories,createdBy,NVARCHAR(255),NO,YES,,,Validated component and defect-category combination used for assignment.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ComponentCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ComponentCategories,idts_cap_ComponentCategories,modifiedAt,TIMESTAMP,NO,YES,,,Validated component and defect-category combination used for assignment.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ComponentCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ComponentCategories,idts_cap_ComponentCategories,modifiedBy,NVARCHAR(255),NO,YES,,,Validated component and defect-category combination used for assignment.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ComponentCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ComponentCategories,idts_cap_ComponentCategories,component_ID,NVARCHAR(36),NO,NO,,idts.cap.ApplicationComponents.ID,Validated component and defect-category combination used for assignment.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ComponentCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ComponentCategories,idts_cap_ComponentCategories,defectCategory_ID,NVARCHAR(36),NO,NO,,idts.cap.DefectCategories.ID,Validated component and defect-category combination used for assignment.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ComponentCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.ComponentCategories,idts_cap_ComponentCategories,active,BOOLEAN,NO,YES,TRUE,,Validated component and defect-category combination used for assignment.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.ComponentCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DefectCategories,idts_cap_DefectCategories,ID,NVARCHAR(36),YES,NO,,,Defect category master data.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DefectCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DefectCategories,idts_cap_DefectCategories,createdAt,TIMESTAMP,NO,YES,,,Defect category master data.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DefectCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DefectCategories,idts_cap_DefectCategories,createdBy,NVARCHAR(255),NO,YES,,,Defect category master data.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DefectCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DefectCategories,idts_cap_DefectCategories,modifiedAt,TIMESTAMP,NO,YES,,,Defect category master data.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DefectCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DefectCategories,idts_cap_DefectCategories,modifiedBy,NVARCHAR(255),NO,YES,,,Defect category master data.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DefectCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DefectCategories,idts_cap_DefectCategories,code,NVARCHAR(40),NO,NO,,,Defect category master data.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DefectCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DefectCategories,idts_cap_DefectCategories,name,NVARCHAR(120),NO,NO,,,Defect category master data.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DefectCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DefectCategories,idts_cap_DefectCategories,categoryType,NVARCHAR(60),NO,YES,,,Defect category master data.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DefectCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DefectCategories,idts_cap_DefectCategories,active,BOOLEAN,NO,YES,TRUE,,Defect category master data.,PM / DonHV master-data governance,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DefectCategories.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DeveloperProfiles,idts_cap_DeveloperProfiles,ID,NVARCHAR(36),YES,NO,,,Developer capacity and availability profile.,DonHV identity and assignment data,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DeveloperProfiles.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DeveloperProfiles,idts_cap_DeveloperProfiles,createdAt,TIMESTAMP,NO,YES,,,Developer capacity and availability profile.,DonHV identity and assignment data,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DeveloperProfiles.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DeveloperProfiles,idts_cap_DeveloperProfiles,createdBy,NVARCHAR(255),NO,YES,,,Developer capacity and availability profile.,DonHV identity and assignment data,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DeveloperProfiles.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DeveloperProfiles,idts_cap_DeveloperProfiles,modifiedAt,TIMESTAMP,NO,YES,,,Developer capacity and availability profile.,DonHV identity and assignment data,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DeveloperProfiles.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DeveloperProfiles,idts_cap_DeveloperProfiles,modifiedBy,NVARCHAR(255),NO,YES,,,Developer capacity and availability profile.,DonHV identity and assignment data,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DeveloperProfiles.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DeveloperProfiles,idts_cap_DeveloperProfiles,user_ID,NVARCHAR(36),NO,NO,,idts.cap.Users.ID,Developer capacity and availability profile.,DonHV identity and assignment data,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DeveloperProfiles.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DeveloperProfiles,idts_cap_DeveloperProfiles,availabilityStatus_code,NVARCHAR(40),NO,YES,,idts.cap.AvailabilityStatuses.code,Developer capacity and availability profile.,DonHV identity and assignment data,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DeveloperProfiles.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DeveloperProfiles,idts_cap_DeveloperProfiles,workloadLimit,INTEGER,NO,YES,,,Developer capacity and availability profile.,DonHV identity and assignment data,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DeveloperProfiles.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DeveloperProfiles,idts_cap_DeveloperProfiles,active,BOOLEAN,NO,YES,TRUE,,Developer capacity and availability profile.,DonHV identity and assignment data,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DeveloperProfiles.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DeveloperResponsibilities,idts_cap_DeveloperResponsibilities,ID,NVARCHAR(36),YES,NO,,,Developer capability mapping used by assignment and workload views.,DonHV identity and assignment data,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DeveloperResponsibilities.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
idts.cap.DeveloperResponsibilities,idts_cap_DeveloperResponsibilities,createdAt,TIMESTAMP,NO,YES,,,Developer capability mapping used by assignment and workload views.,DonHV identity and assignment data,Project lifecycle or until an authorized business deletion applies.,db/schema.cds,Production-style cds build --production artifact idts.cap.DeveloperResponsibilities.hdbtable; reconciled with sanitized live HANA metadata in hana-production-readback-20260803.md.
